"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
"Ncr11",0.000706444739055566,2.22470119511907,0.021,0.005,1,"Ncr1","6"
"Rfc1",0.000711698045844693,0.55294173998508,0.262,0.192,1,"Rfc1","6"
"Gnrh12",0.000715527281925949,2.18157978421713,0.021,0.005,1,"Gnrh1","6"
"Aste1",0.000715713660182064,1.32863431079838,0.047,0.019,1,"Aste1","6"
"Amer1",0.000717342178895882,1.386252158879,0.053,0.023,1,"Amer1","6"
"P2rx72",0.000718575170949023,0.834298233943816,0.129,0.078,1,"P2rx7","6"
"Nt5c3",0.000720559301989273,0.709610128613508,0.2,0.139,1,"Nt5c3","6"
"Pcbp31",0.000724933214150111,1.31820732193132,0.062,0.029,1,"Pcbp3","6"
"Manea",0.000732104211554837,1.13094018762888,0.076,0.039,1,"Manea","6"
"Vps39",0.000736305921857677,1.08014762510995,0.094,0.052,1,"Vps39","6"
"Sepsecs",0.000742274902353032,1.2510034137528,0.068,0.033,1,"Sepsecs","6"
"Morc3",0.000743795044193333,0.537667315705348,0.276,0.205,1,"Morc3","6"
"Iars",0.00074557625057169,0.792325319895097,0.147,0.094,1,"Iars","6"
"Mterf3",0.000763736820226389,0.977817312909965,0.1,0.056,1,"Mterf3","6"
"Klhdc2",0.000779009547414175,0.642024207981551,0.185,0.125,1,"Klhdc2","6"
"Hdlbp",0.000785943622368659,0.606843788800242,0.238,0.174,1,"Hdlbp","6"
"Rpgrip1l1",0.000807607050375009,1.76781504266587,0.035,0.013,1,"Rpgrip1l","6"
"Gm166381",0.000810254481729525,1.56851033618163,0.038,0.015,1,"Gm16638","6"
"Dgcr8",0.000816951726127328,0.784018935392134,0.138,0.086,1,"Dgcr8","6"
"Vegfc",0.000821316906192751,3.22634857498687,0.012,0.002,1,"Vegfc","6"
"Pvr2",0.000822190471288186,0.983731843388044,0.079,0.041,1,"Pvr","6"
"Gm26660",0.000825327408202406,2.9452406921612,0.012,0.002,1,"Gm26660","6"
"Gm49519",0.000826668274380832,3.00828268438084,0.012,0.002,1,"Gm49519","6"
"Rnft2",0.000830703008208919,2.75751127527383,0.012,0.002,1,"Rnft2","6"
"Nbea",0.000834756003303133,2.76349985670881,0.012,0.002,1,"Nbea","6"
"Gm43061",0.000838827334882313,2.76202380043369,0.012,0.002,1,"Gm43061","6"
"Gm44053",0.000840188533223265,2.66415764168121,0.012,0.002,1,"Gm44053","6"
"D730003K21Rik",0.000840188533223265,2.64398496619063,0.012,0.002,1,"D730003K21Rik","6"
"Phrf1",0.00084879825988614,0.565181742726025,0.235,0.169,1,"Phrf1","6"
"Gm16299",0.000851152104821085,2.53501030275795,0.012,0.002,1,"Gm16299","6"
"C2cd2",0.000853579449300022,1.2100972890579,0.065,0.031,1,"C2cd2","6"
"Rasgrp3",0.000860262018160542,1.00895417464457,0.068,0.033,1,"Rasgrp3","6"
"Zfp143",0.000861038306483724,0.791828355284759,0.129,0.079,1,"Zfp143","6"
"Clcn5",0.000864296261261418,1.26551319039264,0.071,0.036,1,"Clcn5","6"
"Ctnna11",0.000864506390971099,1.0494114864437,0.094,0.053,1,"Ctnna1","6"
"Tbc1d191",0.000865934811289818,1.84423179385814,0.026,0.008,1,"Tbc1d19","6"
"Rdh10",0.00086850491554783,1.32774640561943,0.059,0.027,1,"Rdh10","6"
"Ppp6r1",0.000874593352376186,0.509597782214101,0.271,0.197,1,"Ppp6r1","6"
"Zbed4",0.000875695932640435,1.13069212982263,0.068,0.033,1,"Zbed4","6"
"D930016D06Rik",0.000877334527476823,1.29509865063899,0.056,0.025,1,"D930016D06Rik","6"
"Tnk2",0.000877631068376494,0.692574013563693,0.176,0.117,1,"Tnk2","6"
"Impact",0.000901882768622521,0.732191243374936,0.153,0.096,1,"Impact","6"
"Zfp1571",0.000904994619020149,1.07638573836654,0.074,0.037,1,"Zfp157","6"
"Nudcd1",0.000907758778001232,0.956971448739476,0.079,0.041,1,"Nudcd1","6"
"Mysm1",0.000908338441898888,0.669007950627397,0.203,0.141,1,"Mysm1","6"
"Mpv17l",0.000913770805666113,1.60854812893297,0.035,0.013,1,"Mpv17l","6"
"Cab39l",0.000914005431674382,0.561308835104253,0.265,0.196,1,"Cab39l","6"
"Vps33a1",0.000922917050586231,0.901842790622995,0.103,0.059,1,"Vps33a","6"
"Brox",0.000928918837658085,0.749684952976336,0.121,0.071,1,"Brox","6"
"Dst2",0.0009290084630518,1.25237460124664,0.068,0.034,1,"Dst","6"
"Peli22",0.000929629547135343,2.0815011731886,0.018,0.004,1,"Peli2","6"
"Zc3h6",0.000939105263340486,0.977955740618278,0.1,0.057,1,"Zc3h6","6"
"Zfp6582",0.000944891759827183,1.51101915683223,0.035,0.013,1,"Zfp658","6"
"Lman1l",0.000947782055081487,1.58616576756079,0.026,0.008,1,"Lman1l","6"
"Cwf19l2",0.000959382676744425,0.619048429571599,0.191,0.13,1,"Cwf19l2","6"
"Dcun1d1",0.000966159243787173,0.602089302905002,0.226,0.163,1,"Dcun1d1","6"
"Rnpc3",0.000969392095913212,0.821857558758523,0.144,0.092,1,"Rnpc3","6"
"Zfp6061",0.00096972730082719,1.37410833866019,0.044,0.018,1,"Zfp606","6"
"Crkl",0.000972134544002415,0.722820433995306,0.162,0.106,1,"Crkl","6"
"Edc31",0.000976024220790656,0.942806241482467,0.1,0.057,1,"Edc3","6"
"Slc41a23",0.00097717874775229,1.57858387023299,0.029,0.01,1,"Slc41a2","6"
"Lpar51",0.000979245182753859,2.01972053709261,0.024,0.007,1,"Lpar5","6"
"Cyp2r1",0.000982886954985782,1.85549141047206,0.024,0.007,1,"Cyp2r1","6"
"Grk41",0.000987390718618474,1.29635608866607,0.062,0.03,1,"Grk4","6"
"Ap2b1",0.000987822418586896,0.528759092077252,0.303,0.234,1,"Ap2b1","6"
"Gm205132",0.00100697616127055,1.48153113605889,0.032,0.011,1,"Gm20513","6"
"Rc3h2",0.00100800617003863,0.587133954609176,0.221,0.158,1,"Rc3h2","6"
"Snx12",0.00101251553990275,0.832926246507506,0.165,0.11,1,"Snx12","6"
"Zfp4421",0.001016898026006,1.61754690854209,0.029,0.01,1,"Zfp442","6"
"Npas2",0.00102345711306768,2.51740297095287,0.015,0.003,1,"Npas2","6"
"Extl3",0.00102457649950828,0.769516716666864,0.129,0.079,1,"Extl3","6"
"Ip6k2",0.00102877359234811,0.906319740589597,0.094,0.052,1,"Ip6k2","6"
"Mcoln22",0.00103301358630871,1.39842014766834,0.044,0.018,1,"Mcoln2","6"
"Cand1",0.00104066795557594,0.634001667893044,0.203,0.143,1,"Cand1","6"
"Snx1",0.00104649806647439,0.719770449661205,0.162,0.107,1,"Snx1","6"
"Cog4",0.0010510018422263,0.733929403191502,0.168,0.111,1,"Cog4","6"
"Erlin1",0.00105551873609427,1.27949389907408,0.05,0.022,1,"Erlin1","6"
"Rgl11",0.00106067917326058,1.57180206568263,0.035,0.013,1,"Rgl1","6"
"Kiz1",0.00106679733590896,0.878678308179116,0.121,0.073,1,"Kiz","6"
"Cacna1i1",0.00107300613095375,1.74713611123211,0.021,0.006,1,"Cacna1i","6"
"Rab22a",0.00107582207042397,0.67009504908756,0.194,0.134,1,"Rab22a","6"
"AW549877",0.00107625579562747,0.898059963670204,0.124,0.077,1,"AW549877","6"
"Dlg22",0.00108643449542623,1.5837600313862,0.035,0.013,1,"Dlg2","6"
"Gars",0.0010869783554118,0.668246269812137,0.188,0.131,1,"Gars","6"
"Dcun1d3",0.00108972041693403,1.02411860547655,0.091,0.051,1,"Dcun1d3","6"
"Insig1",0.00109939167306415,1.24497972180548,0.056,0.026,1,"Insig1","6"
"Btbd8",0.0011107349262209,1.58261124411081,0.041,0.017,1,"Btbd8","6"
"Rab28",0.00113110615719345,0.956933586386481,0.103,0.059,1,"Rab28","6"
"Prpf3",0.00113984388809138,0.779768221612349,0.124,0.075,1,"Prpf3","6"
"Dtd1",0.00114148752863272,0.793402785953352,0.179,0.124,1,"Dtd1","6"
"Epb41l12",0.00114200756672515,1.81351874496449,0.026,0.008,1,"Epb41l1","6"
"Nemf",0.00114363734855564,0.585652717221098,0.256,0.195,1,"Nemf","6"
"Erlin2",0.0011487603267285,1.2547383955645,0.053,0.024,1,"Erlin2","6"
"Klhl20",0.00115500712758873,0.790675713760574,0.115,0.068,1,"Klhl20","6"
"Jade3",0.00116433780172484,1.56032728041182,0.044,0.019,1,"Jade3","6"
"Large1",0.00116856986848915,1.2656628367801,0.065,0.032,1,"Large1","6"
"Hacd2",0.00116861661559861,0.834324304291911,0.132,0.083,1,"Hacd2","6"
"Mre11a",0.00116875588000952,0.776956549158298,0.132,0.083,1,"Mre11a","6"
"Cep701",0.00117114026592265,1.43302068179056,0.053,0.024,1,"Cep70","6"
"Mtmr11",0.00118924806801314,0.728967036851175,0.171,0.114,1,"Mtmr1","6"
"Jdp22",0.0011894135555085,1.72244383693165,0.029,0.01,1,"Jdp2","6"
"Gtf2ird11",0.00119003030916107,1.52621813547827,0.041,0.017,1,"Gtf2ird1","6"
"Twsg12",0.00120245083421916,0.922204508834061,0.091,0.051,1,"Twsg1","6"
"Nemp2",0.00120633165415535,0.765859088634782,0.115,0.067,1,"Nemp2","6"
"Atg4b",0.00121153707953088,0.742129197607908,0.129,0.079,1,"Atg4b","6"
"Prickle3",0.00121254289111319,1.04755959641264,0.071,0.036,1,"Prickle3","6"
"Mapk1ip1",0.0012143662408852,0.951819164878944,0.085,0.046,1,"Mapk1ip1","6"
"Ccdc125",0.00122113372979764,0.953740167085997,0.1,0.058,1,"Ccdc125","6"
"1110059E24Rik1",0.00122174475511851,0.85803068071271,0.129,0.081,1,"1110059E24Rik","6"
"Cnga11",0.00122698014109304,1.06697784211389,0.059,0.028,1,"Cnga1","6"
"Kifap31",0.00122819492557724,1.46107970019946,0.056,0.026,1,"Kifap3","6"
"Gmps",0.0012404457137458,0.669527408809759,0.185,0.128,1,"Gmps","6"
"Xiap",0.00125302764556785,0.53568718412832,0.285,0.224,1,"Xiap","6"
"Rmc11",0.00126217842263141,0.969913582953668,0.1,0.058,1,"Rmc1","6"
"Zfp410",0.00126946526360416,0.930553886418366,0.1,0.058,1,"Zfp410","6"
"Lrrk2",0.00127653687167164,1.03628281969117,0.091,0.051,1,"Lrrk2","6"
"Dlst",0.00127946710948807,0.618666326915288,0.203,0.141,1,"Dlst","6"
"Mtor",0.00129613048128865,0.833967425529313,0.138,0.089,1,"Mtor","6"
"Gnai3",0.00130707044927069,0.503664757086965,0.294,0.23,1,"Gnai3","6"
"Igkv5-39",0.00131185172941977,0.585065387054147,0.215,0.152,1,"Igkv5-39","6"
"Slc29a3",0.00131231767736094,0.992662969439858,0.079,0.042,1,"Slc29a3","6"
"Erp27",0.0013239010870719,1.32777517682954,0.056,0.026,1,"Erp27","6"
"Ndufaf62",0.00134729644550238,1.17973492873115,0.053,0.024,1,"Ndufaf6","6"
"Zdhhc241",0.00134819342157262,1.4711105893296,0.035,0.013,1,"Zdhhc24","6"
"Lin54",0.00135004481422435,0.913888750833956,0.103,0.06,1,"Lin54","6"
"Pde6d1",0.00135754298341454,1.00587209036354,0.106,0.063,1,"Pde6d","6"
"Ablim22",0.00136233259753203,1.7940381954665,0.024,0.007,1,"Ablim2","6"
"Mef2c",0.00136497298199452,0.699773386682324,0.218,0.16,1,"Mef2c","6"
"Zxdc",0.0013742990533386,0.798621996519884,0.1,0.057,1,"Zxdc","6"
"Pde1b1",0.00137793114841002,1.16024441964513,0.05,0.022,1,"Pde1b","6"
"Acss1",0.00138762811347045,0.730820352994846,0.191,0.135,1,"Acss1","6"
"Gm200981",0.00139136465128398,2.01826614124868,0.026,0.009,1,"Gm20098","6"
"Fam118a1",0.00139156565233606,0.871754736236512,0.097,0.054,1,"Fam118a","6"
"Igf2r1",0.00139978422095928,0.601546111438461,0.206,0.145,1,"Igf2r","6"
"Cry21",0.00140639568091841,1.12309139290769,0.059,0.028,1,"Cry2","6"
"Stx7",0.00141220262427566,0.828718883608312,0.126,0.079,1,"Stx7","6"
"Plgrkt",0.00141550794146941,0.543594789595244,0.256,0.198,1,"Plgrkt","6"
"Gm267562",0.00142117529053821,2.07054154371872,0.021,0.006,1,"Gm26756","6"
"Ulbp11",0.00143083203328969,1.16103387078163,0.071,0.037,1,"Ulbp1","6"
"Dennd5b",0.00143170445996919,1.24500205951329,0.062,0.03,1,"Dennd5b","6"
"Trib21",0.0014575318493636,0.556279555424068,0.226,0.165,1,"Trib2","6"
"A230072C01Rik1",0.00145853664940336,1.6971424396061,0.029,0.01,1,"A230072C01Rik","6"
"Ankle2",0.00145903310728321,0.854987195606809,0.132,0.085,1,"Ankle2","6"
"Cbx7",0.00146209812016982,0.535887748604437,0.229,0.163,1,"Cbx7","6"
"Ciart1",0.0014621076337222,1.98606399504718,0.021,0.006,1,"Ciart","6"
"Slfn32",0.00146640344955354,1.91228870965232,0.021,0.006,1,"Slfn3","6"
"4732471J01Rik",0.00146734423946403,1.9316409222541,0.029,0.01,1,"4732471J01Rik","6"
"Anks3",0.0014911309422462,0.775297733995016,0.115,0.068,1,"Anks3","6"
"Zfp59",0.00150985358790344,1.60873277574572,0.029,0.01,1,"Zfp59","6"
"Josd1",0.00153453442690157,1.03194259119796,0.076,0.041,1,"Josd1","6"
"Brd7",0.00154159329616538,0.503498276986623,0.25,0.186,1,"Brd7","6"
"Narf",0.00154327531138237,0.799014988999949,0.132,0.084,1,"Narf","6"
"Nsd22",0.00154623709758321,0.720692311764307,0.147,0.096,1,"Nsd2","6"
"Gm51651",0.00154982588305173,1.28226105898934,0.056,0.027,1,"Gm5165","6"
"Zfand51",0.00156285255492509,0.518180887388927,0.229,0.163,1,"Zfand5","6"
"Il2ra1",0.00156407623178215,1.16092096239063,0.097,0.056,1,"Il2ra","6"
"Tpd52",0.00157048334542079,0.865138834124486,0.141,0.093,1,"Tpd52","6"
"Mrps10",0.00157376076594058,0.944946476717528,0.091,0.052,1,"Mrps10","6"
"Foxn2",0.00157717863212855,0.559937136439706,0.268,0.21,1,"Foxn2","6"
"Zc3h3",0.00158776427673422,0.911949727172788,0.103,0.06,1,"Zc3h3","6"
"Prkaa1",0.00158803413090174,0.771678167314304,0.126,0.079,1,"Prkaa1","6"
"Dhx35",0.0015887514046756,0.984770260296648,0.074,0.038,1,"Dhx35","6"
"Ndst12",0.00159059329741369,1.01339310844964,0.106,0.064,1,"Ndst1","6"
"Eif2b3",0.00159587747692582,0.879159355059225,0.103,0.06,1,"Eif2b3","6"
"Usp49",0.00159753966880469,1.41550613236904,0.044,0.019,1,"Usp49","6"
"Jazf12",0.00159768272497519,1.18250409794376,0.082,0.045,1,"Jazf1","6"
"Morf4l2",0.00160478314031774,0.682630574470631,0.203,0.145,1,"Morf4l2","6"
"Tfeb1",0.00160970973315941,0.910739033165675,0.112,0.068,1,"Tfeb","6"
"Ccdc186",0.00161309001921404,0.851690119645511,0.106,0.063,1,"Ccdc186","6"
"Chrm31",0.00161467746371403,1.40383976780583,0.044,0.019,1,"Chrm3","6"
"Zfp874b",0.00162458851644428,1.23466936581971,0.053,0.025,1,"Zfp874b","6"
"Nup214",0.00162561845507445,0.593612160848294,0.218,0.155,1,"Nup214","6"
"Prr7",0.00162822149325933,0.889247081340068,0.103,0.061,1,"Prr7","6"
"Rnf103",0.00164156551790343,0.942413483130793,0.088,0.049,1,"Rnf103","6"
"Zkscan3",0.00164170215954979,0.642333372518638,0.168,0.112,1,"Zkscan3","6"
"Ddx55",0.00164357181654329,0.878501507215592,0.109,0.066,1,"Ddx55","6"
"Gm30881",0.00164421905519202,2.6361709559273,0.015,0.003,1,"Gm30881","6"
"Fam185a1",0.00165711916206955,1.20627905073026,0.065,0.033,1,"Fam185a","6"
"Gm36671",0.00166244743205248,2.46052968055089,0.012,0.002,1,"Gm3667","6"
"Lmf1",0.00166439904997521,1.04338883062066,0.079,0.043,1,"Lmf1","6"
"Gm20045",0.00166491529651643,2.48561378309063,0.012,0.002,1,"Gm20045","6"
"Gm47200",0.00166491529651643,2.4929269428731,0.012,0.002,1,"Gm47200","6"
"Vps26a",0.00166536398941742,0.781290758802696,0.129,0.081,1,"Vps26a","6"
"Gsap3",0.00167710847121674,0.782705156268333,0.144,0.094,1,"Gsap","6"
"Tubgcp21",0.00168267042808453,0.972140831778872,0.076,0.041,1,"Tubgcp2","6"
"Gm40652",0.00168975275646875,2.37201190354301,0.015,0.003,1,"Gm40652","6"
"Soat11",0.00170071078172344,0.790594278133622,0.141,0.092,1,"Soat1","6"
"Acoxl1",0.00170412744900038,1.34534709410557,0.059,0.029,1,"Acoxl","6"
"Gm26621",0.00170448221917238,2.29197502088425,0.015,0.003,1,"Gm26621","6"
"Gm309481",0.00171659447452812,1.71118185297577,0.032,0.012,1,"Gm30948","6"
"Fgd62",0.00171971921958897,1.17410518995094,0.056,0.027,1,"Fgd6","6"
"Rnf1251",0.00172215092766174,0.607190929195685,0.212,0.155,1,"Rnf125","6"
"Casp72",0.0017366179338043,0.981926672051086,0.091,0.052,1,"Casp7","6"
"Plaur",0.00174397035738184,0.818862739110782,0.103,0.06,1,"Plaur","6"
"Ubap1",0.0017449324073869,0.692186649525315,0.153,0.1,1,"Ubap1","6"
"Acot113",0.00175674043600721,1.32346439781584,0.041,0.017,1,"Acot11","6"
"Etv3",0.00176040880759154,0.5564760612681,0.2,0.139,1,"Etv3","6"
"Sema5a",0.00176240890726479,1.88162897263167,0.015,0.003,1,"Sema5a","6"
"Vezt",0.00177030722109382,0.887834392585311,0.094,0.054,1,"Vezt","6"
"Srp54a",0.00177546153532777,1.08336033165371,0.062,0.03,1,"Srp54a","6"
"Aifm11",0.0017915194577834,0.855158530613891,0.112,0.068,1,"Aifm1","6"
"Actr8",0.0017971703047531,0.880955716825459,0.097,0.056,1,"Actr8","6"
"Cdkl5",0.00182124746886531,1.68107461023075,0.029,0.011,1,"Cdkl5","6"
"Maff",0.00182737653712727,1.53410877133062,0.041,0.017,1,"Maff","6"
"Gm39469",0.00182764572292261,1.26088782255699,0.05,0.023,1,"Gm39469","6"
"Recql",0.00183055570806149,0.79063172770214,0.103,0.06,1,"Recql","6"
"Sag1",0.00183699817210904,1.28095528224172,0.05,0.023,1,"Sag","6"
"Cnn31",0.00183787943622384,0.877870159879538,0.085,0.047,1,"Cnn3","6"
"Kyat31",0.00183819671164389,1.85593070354678,0.026,0.009,1,"Kyat3","6"
"Tubb2a1",0.00184295158759316,1.23099485013665,0.053,0.025,1,"Tubb2a","6"
"Adck12",0.00184600969098676,0.914762091869571,0.094,0.054,1,"Adck1","6"
"Map3k4",0.00186184224122005,0.738773259619307,0.153,0.103,1,"Map3k4","6"
"Eea13",0.00186218252573828,0.654585837012669,0.191,0.134,1,"Eea1","6"
"Afg3l2",0.00186233988119348,0.655519370846741,0.165,0.11,1,"Afg3l2","6"
"Ick1",0.00186625653112861,1.26401423417433,0.05,0.023,1,"Ick","6"
"Myo18a2",0.00186648006524653,0.729284249338267,0.135,0.086,1,"Myo18a","6"
"Ccdc47",0.00186648710612161,0.612981632657002,0.206,0.147,1,"Ccdc47","6"
"Pam",0.00189236560232787,0.744037536188237,0.165,0.112,1,"Pam","6"
"Ensa",0.00189353180817128,0.582983205246132,0.176,0.118,1,"Ensa","6"
"Ttc21b2",0.00189404240956553,1.17264615122766,0.05,0.023,1,"Ttc21b","6"
"Lpar2",0.00189950117217733,1.51892207821449,0.038,0.016,1,"Lpar2","6"
"Adal1",0.00190698029763808,1.00984215024546,0.068,0.035,1,"Adal","6"
"Disc11",0.00190974267827139,1.53221378071652,0.05,0.023,1,"Disc1","6"
"Ube2e1",0.00191776631007111,0.68956941392919,0.197,0.142,1,"Ube2e1","6"
"Acvr1b1",0.00192985704412813,1.01687027364708,0.082,0.046,1,"Acvr1b","6"
"Npat",0.00193934653044867,0.752220071618012,0.118,0.072,1,"Npat","6"
"Cnr21",0.00194565457298889,1.02623227084925,0.079,0.043,1,"Cnr2","6"
"Tceanc2",0.00194716522653739,0.928745958003663,0.109,0.066,1,"Tceanc2","6"
"Trav14-11",0.00195310565967718,1.67658987152906,0.026,0.009,1,"Trav14-1","6"
"Dph51",0.00197218029864037,0.572465902758189,0.212,0.152,1,"Dph5","6"
"Fubp3",0.00197874352054568,1.22052105307445,0.065,0.033,1,"Fubp3","6"
"Cep85",0.00198128899657461,0.726079746940081,0.141,0.091,1,"Cep85","6"
"0610010F05Rik1",0.00199251226004281,1.53840322317427,0.044,0.019,1,"0610010F05Rik","6"
"Ggact",0.00199426606454644,0.836110621611284,0.106,0.063,1,"Ggact","6"
"Zfp72",0.00201444721066115,2.26270090008508,0.018,0.005,1,"Zfp72","6"
"Wdr78",0.00202740100739045,1.71968326259411,0.032,0.012,1,"Wdr78","6"
"Pex5",0.00203826104085432,1.02911313864237,0.085,0.049,1,"Pex5","6"
"Gbp4",0.00204652419756911,0.553058117905136,0.221,0.158,1,"Gbp4","6"
"Abcg31",0.00204969534823537,0.711697877035877,0.129,0.082,1,"Abcg3","6"
"Adpgk",0.00206503913256693,0.732620347811137,0.118,0.072,1,"Adpgk","6"
"Ammecr1l",0.00207721164289399,0.869657269484585,0.106,0.064,1,"Ammecr1l","6"
"Elmod2",0.0020778229676911,1.30145999201723,0.041,0.017,1,"Elmod2","6"
"Gm49171",0.00208558277115158,1.95330360066756,0.018,0.005,1,"Gm49171","6"
"Hyou1",0.0020875631316651,0.824197210708673,0.112,0.068,1,"Hyou1","6"
"Cd382",0.00209456764005646,0.842440699716728,0.112,0.068,1,"Cd38","6"
"Atg16l1",0.00209473310418809,0.678126644500596,0.168,0.115,1,"Atg16l1","6"
"Golga3",0.00209792272486485,0.769541748906048,0.121,0.075,1,"Golga3","6"
"Zfp9921",0.00211402224018021,1.65823171061564,0.032,0.012,1,"Zfp992","6"
"Bicral",0.00211807290403909,0.630408370557411,0.182,0.127,1,"Bicral","6"
"Ell",0.00212410056618876,0.848951861802087,0.1,0.059,1,"Ell","6"
"AI480526",0.00212940691557506,0.864775979881898,0.088,0.05,1,"AI480526","6"
"Ell21",0.00213960839648408,1.00339743746584,0.071,0.037,1,"Ell2","6"
"Elovl6",0.0021552897874995,1.10126190006204,0.088,0.051,1,"Elovl6","6"
"Neat1",0.00216502534133515,0.515407066285695,0.25,0.188,1,"Neat1","6"
"Cul4a",0.00218746953654118,0.818046991181541,0.129,0.084,1,"Cul4a","6"
"5530601H04Rik1",0.00220191642415421,1.10806700780149,0.071,0.038,1,"5530601H04Rik","6"
"Kif13a2",0.00224767406264924,1.16382914161655,0.065,0.034,1,"Kif13a","6"
"Lrrfip21",0.00224823121412453,0.813439897314967,0.141,0.093,1,"Lrrfip2","6"
"Pepd",0.00226570528581826,0.78361302095542,0.135,0.089,1,"Pepd","6"
"Gstcd",0.00228151059378124,0.920902972242207,0.121,0.076,1,"Gstcd","6"
"Stk31",0.00228212126534982,1.09586271473197,0.085,0.049,1,"Stk3","6"
"Kdm1b",0.00228873583781068,1.11573213347187,0.074,0.04,1,"Kdm1b","6"
"Ttpal",0.00229372113106666,0.813215230398998,0.1,0.059,1,"Ttpal","6"
"Adcy92",0.00229560346757379,1.90351119372442,0.026,0.009,1,"Adcy9","6"
"Nxn",0.00229671087654893,0.855202840674101,0.135,0.089,1,"Nxn","6"
"Nus1",0.00232609322868413,0.732363383295904,0.147,0.098,1,"Nus1","6"
"Cdk62",0.00234461690645786,0.698460851607886,0.221,0.171,1,"Cdk6","6"
"Plekhg21",0.00236490520046758,0.547566559206055,0.194,0.135,1,"Plekhg2","6"
"Prdm15",0.00236692869931758,0.901320225695405,0.094,0.055,1,"Prdm15","6"
"Sumf1",0.00238957742468719,1.00421563141078,0.088,0.051,1,"Sumf1","6"
"Slc6a6",0.00239019003602617,0.634056498057154,0.203,0.148,1,"Slc6a6","6"
"Vrk1",0.00239719068034247,0.542453933870213,0.238,0.18,1,"Vrk1","6"
"Aen",0.0024044308652032,0.823730899220007,0.088,0.05,1,"Aen","6"
"Thoc1",0.00247093613154798,0.683279674425688,0.153,0.102,1,"Thoc1","6"
"Mtmr6",0.00248092756080086,0.787476133369687,0.124,0.078,1,"Mtmr6","6"
"Sypl1",0.00248506691170608,0.682283510904107,0.138,0.088,1,"Sypl","6"
"Immt",0.00250238959391933,0.57163223141206,0.203,0.146,1,"Immt","6"
"L3mbtl3",0.0025176970158659,0.512551821715809,0.259,0.198,1,"L3mbtl3","6"
"Golph3l",0.0025558805383736,0.89605282939963,0.103,0.062,1,"Golph3l","6"
"Dcaf13",0.00255844852370534,0.678688067983748,0.144,0.094,1,"Dcaf13","6"
"Tmem229b",0.00256362469330783,0.725949375383161,0.138,0.091,1,"Tmem229b","6"
"Cipc1",0.00257547879968261,0.899355874710176,0.094,0.055,1,"Cipc","6"
"Alkbh8",0.00258187943526874,0.881384897021462,0.118,0.074,1,"Alkbh8","6"
"Poc5",0.00261674397762758,1.05235595312686,0.065,0.034,1,"Poc5","6"
"Pcx1",0.00269751985102818,1.88397104127902,0.021,0.006,1,"Pcx","6"
"Slc31a11",0.0026984547604502,1.24548411472477,0.044,0.02,1,"Slc31a1","6"
"Stat2",0.00269889831197283,0.673729724745858,0.135,0.087,1,"Stat2","6"
"Plekhm1",0.00270481139558114,0.785999241714393,0.124,0.079,1,"Plekhm1","6"
"Fam110b",0.00271981164205596,2.19501482102765,0.015,0.004,1,"Fam110b","6"
